gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ensg00000122574.12	5.634804919	-0.953272528	0.756737949	-1.259712864	0.207772963	
ensg00000122591.13	150.1562429	0.025973277	0.412023713	0.063038306	0.949736001	0.967994537
ensg00000122592.8	395.4627093	-1.315553244	0.159907804	-8.226948367	1.92E-16	6.36E-14
ensg00000122641.11	590.0741623	-0.470306794	0.255283285	-1.842293727	0.065432197	0.156541216
ensg00000122642.11	2837.518906	0.167093289	0.122429368	1.364813784	0.172311585	0.299523062
ensg00000122643.23	107.6346642	-0.240825473	0.312905667	-0.769642414	0.441512038	0.583139069
ensg00000122644.13	96.13613617	0.642210064	0.619432969	1.036770879	0.29984265	0.444233679
ensg00000122674.12	371.6188297	0.646798047	0.354769201	1.823151627	0.068280429	0.160972751
ensg00000122678.17	466.2639467	0.27250523	0.219692886	1.240391691	0.214830553	0.350747
ensg00000122687.19	535.6250537	0.379566344	0.207571431	1.828605904	0.067458668	0.159802892
ensg00000122691.13	172.7822638	-0.735736627	0.31601841	-2.328144827	0.019904415	0.07419396
ensg00000122692.9	1033.519602	0.579661585	0.258827109	2.239570607	0.025118813	0.085606774
ensg00000122694.16	28.12283788	-0.229924577	0.684877307	-0.335716449	0.737084701	0.823234231
ensg00000122696.14	113.0355529	1.308975751	0.594419746	2.202106774	0.027657767	0.090804074
ensg00000122705.18	4031.147021	0.234608687	0.117276303	2.000478193	0.045448652	0.124278201
ensg00000122707.12	26.60299884	-0.376460833	0.458976137	-0.820218748	0.412091416	0.555801326
ensg00000122728.6	6.21931065	-0.398131935	0.876997069	-0.453971796	0.649849127	
ensg00000122729.19	808.3058145	0.713802075	0.22387753	3.188359609	0.001430825	0.013710892
ensg00000122733.12	14.78664804	-1.780639257	0.557761796	-3.192472609	0.001410603	0.013567587
ensg00000122735.16	12.10891318	-1.02584681	0.694692389	-1.476692168	0.139758172	
ensg00000122741.16	564.9871895	-0.507598681	0.102857306	-4.934979339	8.02E-07	3.49E-05
ensg00000122756.15	7.318970134	-0.281815691	0.880567886	-0.320038574	0.748939089	
ensg00000122778.10	256.4846868	0.166287032	0.148794346	1.11756284	0.263753747	0.404746111
ensg00000122779.18	193.3703741	0.18090142	0.295994685	0.611164421	0.541090735	0.670244542
ensg00000122783.17	647.5117791	0.261032051	0.173449843	1.504942556	0.132338846	0.250789114
ensg00000122786.20	492.1147418	0.724201738	0.333320394	2.172689555	0.02980369	0.095530378
ensg00000122787.15	10.45561819	0.060300735	0.713091027	0.084562465	0.932609241	
ensg00000122824.11	5.497382261	1.041756042	0.933998432	1.115372367	0.264690886	
ensg00000122861.16	7780.380359	0.368126233	0.105204626	3.499144934	0.000466753	0.006167838
ensg00000122863.6	4354.323735	-0.430122335	0.128285484	-3.352852724	0.000799833	0.009130905
ensg00000122870.12	86.32722704	-0.24730246	0.364846213	-0.677826578	0.497881657	0.632626161
ensg00000122873.12	113.0272134	-0.194494206	0.190722368	-1.01977659	0.307834428	0.453067167
ensg00000122877.18	14.29234332	1.328537704	0.872007943	1.523538535	0.127624027	0.24490066
ensg00000122882.11	301.7906129	1.255986451	0.548598138	2.289447161	0.022053385	0.078947074
ensg00000122884.13	260.1746988	0.906090901	0.488186424	1.856034613	0.063448625	0.153192996
ensg00000122912.15	297.9371729	0.26833461	0.155653092	1.723927269	0.084720974	0.185173448
ensg00000122952.17	983.1387502	-0.370779108	0.19094027	-1.941859142	0.052154155	0.13532557
ensg00000122958.15	297.6319664	1.10840887	0.44455543	2.49329734	0.012656281	0.055934094
ensg00000122965.11	1695.362421	-0.02202332	0.153468949	-0.143503424	0.885892608	0.925849284
ensg00000122966.18	1281.384287	0.242273877	0.316828267	0.764685169	0.44445904	0.585913871
ensg00000122970.16	134.7747289	0.472285353	0.358232589	1.318376296	0.187377712	0.31827556
ensg00000122971.9	405.1474124	-0.584721172	0.257950947	-2.266792108	0.023402928	0.081820737
ensg00000122986.14	5.21967657	0.696858507	0.984084858	0.708128472	0.47886548	
ensg00000123064.13	3039.834133	-0.366247501	0.206036245	-1.77758773	0.07547159	0.171519283
ensg00000123066.9	867.4746441	0.447211958	0.242918559	1.840995432	0.065622228	0.156910881
ensg00000123080.12	1186.25941	-0.731224486	0.149649737	-4.88623971	1.03E-06	4.30E-05
ensg00000123091.5	644.3284851	-0.267461629	0.17691298	-1.511825919	0.130578154	0.248697062
ensg00000123094.16	109.0681396	0.506661025	0.442342395	1.145404625	0.252041583	0.392960728
ensg00000123095.6	323.9735942	0.040007728	0.180110278	0.222129069	0.824213409	0.883328578
ensg00000123096.12	5.983820324	-0.945506162	1.473469326	-0.641687034	0.521076409	
ensg00000123104.12	178.5510317	0.494916162	0.52527791	0.942198698	0.346090921	0.491895309
ensg00000123106.11	78.72420137	0.88127596	0.301875255	2.91933819	0.003507754	0.025455988
ensg00000123119.12	5.242806108	1.545098175	0.937763377	1.647641838	0.09942619	
ensg00000123124.14	235.8496627	1.629402573	0.629549694	2.588203266	0.009647803	0.047350606
ensg00000123130.17	592.3793444	0.740487017	0.360717757	2.052815541	0.040090471	0.11481398
ensg00000123131.13	888.6414364	0.052732331	0.097242428	0.542276987	0.587627707	0.707909255
ensg00000123136.15	2183.661569	-0.437610218	0.170414381	-2.567918365	0.010231125	0.04913164
ensg00000123143.13	4246.349793	-0.184671113	0.228213846	-0.809202053	0.418398934	0.561721763
ensg00000123144.11	4518.932939	-0.08139353	0.229410221	-0.354794698	0.722743401	0.8133855
ensg00000123146.20	1666.908479	-0.358847132	0.198931619	-1.803871766	0.071251412	0.165765528
ensg00000123154.12	384.0143122	-0.816177931	0.243219063	-3.355731751	0.000791553	0.009059796
ensg00000123159.16	5781.401226	-0.288127026	0.265923701	-1.083495095	0.278588727	0.421412347
ensg00000123178.16	370.2824215	0.313269515	0.161661471	1.93781186	0.05264618	0.135991517
ensg00000123179.14	344.3715825	-0.278940751	0.185805072	-1.501254778	0.133289677	0.252101451
ensg00000123191.18	280.3813708	-0.548351674	0.247832471	-2.212590106	0.026925918	0.089210755
ensg00000123200.17	700.7231001	1.577993187	0.592942699	2.661291199	0.00778416	0.041973662
ensg00000123213.23	344.1239046	0.489141897	0.39315245	1.244153246	0.213443167	0.349558352
ensg00000123219.13	54.90868957	0.898653499	0.349897538	2.568333302	0.010218885	0.049090649
ensg00000123240.17	1973.153296	0.805302783	0.333765297	2.412781647	0.015831301	0.063797261
ensg00000123243.15	19.06900877	0.444129139	0.434217089	1.022827408	0.306389457	0.451410166
ensg00000123268.9	101.6659389	0.488915951	0.376883743	1.297259327	0.194541974	0.326554062
ensg00000123297.20	526.9314673	-0.520095631	0.264259715	-1.96812303	0.049053884	0.130259946
ensg00000123342.16	157.4593451	-0.159516802	0.208969886	-0.763348275	0.445255719	0.586680515
ensg00000123352.18	1026.107164	0.311272621	0.160431637	1.940219687	0.052352997	0.135524731
ensg00000123353.10	369.6461824	1.589621258	0.461019439	3.448056898	0.000564635	0.007107002
ensg00000123358.20	293.8416964	0.181159597	0.239394277	0.756741556	0.449204713	0.590065339
ensg00000123364.5	395.3125143	-0.126641695	0.158160444	-0.800716613	0.423295723	0.56584584
ensg00000123374.11	1640.557071	0.016793248	0.121717353	0.13796922	0.890264744	0.928496312
ensg00000123384.14	6539.283536	-0.515003432	0.275719442	-1.867853161	0.061782541	0.150471481
ensg00000123388.4	222.826748	-0.681029726	0.158709346	-4.291049926	1.78E-05	0.000458553
ensg00000123395.15	1420.316267	0.018289955	0.216005355	0.084673618	0.932520871	0.956884415
ensg00000123405.14	17.82144058	-1.690892082	0.564561021	-2.995056367	0.002743941	0.021393058
ensg00000123407.4	59.77461755	-1.583291193	0.328126596	-4.825244933	1.40E-06	5.45E-05
ensg00000123411.15	140.9463127	-1.250521475	0.588504039	-2.124915705	0.033593647	0.103067176
ensg00000123415.16	751.6672693	0.019285202	0.223663952	0.086224005	0.931288348	0.956473907
ensg00000123416.15	25286.62586	0.045909281	0.113902969	0.403056048	0.686906993	0.786136113
ensg00000123427.17	187.723355	-0.356552795	0.176284602	-2.022597499	0.043114662	0.120126494
ensg00000123453.19	27.35624115	-0.478047493	0.488467132	-0.9786687	0.327743702	0.473601493
ensg00000123472.13	364.2382004	0.081938432	0.328827896	0.249183335	0.80321897	0.868737634
ensg00000123473.17	327.8779353	0.52018053	0.37972197	1.369898427	0.170718611	0.297497739
ensg00000123485.12	1763.202188	-0.378553178	0.122064579	-3.101253302	0.001927034	0.016726198
ensg00000123505.20	577.0332023	1.215227335	0.395114866	3.075630502	0.00210058	0.01768811
ensg00000123545.6	38.06242105	0.51615315	0.541058209	0.953969723	0.340098968	0.486107163
ensg00000123552.18	81.7160731	1.469783952	0.566671173	2.593715761	0.009494494	0.04685671
ensg00000123562.18	758.4440837	1.684591542	0.573306546	2.938378347	0.003299341	0.024470883
ensg00000123570.4	4.500473391	1.303004263	0.867929747	1.501278493	0.133283545	
ensg00000123575.9	646.2056809	-0.088620458	0.141549818	-0.626072565	0.531267346	0.66191177
ensg00000123595.8	290.3408955	0.874284272	0.412444589	2.119761769	0.034026141	0.103786253
ensg00000123600.21	336.9934198	0.006205312	0.259610736	0.02390237	0.980930484	0.987112037
ensg00000123607.16	84.31968633	0.732628644	0.439393242	1.66736439	0.09544197	0.200029708
ensg00000123609.11	129.3153238	0.455571387	0.412782379	1.103659968	0.269740667	0.411787929
ensg00000123612.16	3.37690721	1.548018856	1.240712301	1.247685587	0.212146222	
ensg00000123636.19	145.4399098	1.657578905	0.728205973	2.27625008	0.022831046	0.080560154
ensg00000123643.14	868.8067559	0.805725725	0.128926897	6.249477361	4.12E-10	4.10E-08
ensg00000123684.13	551.8726712	0.610215736	0.310390409	1.965961955	0.049303005	0.130557756
ensg00000123685.9	15.21461254	-0.300472835	0.676288025	-0.44429714	0.656827769	0.763219396
ensg00000123689.6	18.61887161	0.661895832	0.470631632	1.406398946	0.159605693	0.283986288
ensg00000123728.10	325.3505744	-0.025129997	0.153656746	-0.163546332	0.870088297	0.915104768
ensg00000123737.13	98.59244522	0.771576242	0.613485877	1.257691939	0.208503189	0.343590857
ensg00000123739.11	507.8833631	0.619194148	0.278244254	2.225361846	0.026056957	0.087692276
ensg00000123810.9	136.1834562	-0.664442236	0.250426851	-2.65323879	0.007972345	0.042368581
ensg00000123815.13	848.6132513	-0.690594849	0.237061812	-2.913142536	0.003578112	0.02567836
ensg00000123836.15	513.2128693	0.815232475	0.348651009	2.338247859	0.019374394	0.072785777
ensg00000123892.12	460.6040997	0.140870961	0.21012611	0.670411501	0.502595505	0.637393629
ensg00000123901.9	10.51621634	-1.031752601	0.588076091	-1.754454258	0.079352701	
ensg00000123908.12	1982.170095	0.238111021	0.168708762	1.411373175	0.158134608	0.282354317
ensg00000123933.17	1460.213669	-0.11011288	0.233131093	-0.472321724	0.636697167	0.747059512
ensg00000123975.5	930.8354616	-0.08834366	0.122221552	-0.722815724	0.469793106	0.608588239
ensg00000123983.15	1724.077973	1.576534168	0.370867603	4.250935253	2.13E-05	0.00053236
ensg00000123989.15	3695.250257	-0.208544383	0.246028883	-0.847641872	0.396637448	0.540846989
ensg00000123992.20	794.2801556	-0.218866549	0.378579267	-0.578126083	0.563178998	0.687479349
ensg00000123999.5	73.15862394	-1.372233756	0.356817988	-3.845752739	0.000120183	0.002152573
ensg00000124006.15	2433.991275	-0.622217109	0.206657817	-3.010856873	0.002605116	0.020622733
ensg00000124067.17	3279.319278	0.009784674	0.176587624	0.055409741	0.955812036	0.970827858
ensg00000124074.12	907.4114602	-0.946838788	0.236708992	-4.000011915	6.33E-05	0.00129202
ensg00000124092.13	4.910544615	-0.722534493	1.136539191	-0.63573214	0.524951024	
ensg00000124098.10	1687.333841	0.660508232	0.180684123	3.655596419	0.000256585	0.00389997
ensg00000124102.5	388.9611437	1.169455587	0.220350452	5.307252949	1.11E-07	6.20E-06
ensg00000124104.19	699.9865442	-0.587594738	0.372258123	-1.578460485	0.114459859	0.227367964
ensg00000124107.5	799.4793239	0.500377631	0.160583822	3.115990294	0.001833283	0.016123646
ensg00000124120.11	1185.033405	0.393950664	0.164976852	2.387914782	0.01694427	0.066795891
ensg00000124126.14	486.4035975	0.200354727	0.245739021	0.815315071	0.414891984	0.558385293
ensg00000124134.9	24.17610214	-0.598141708	0.420692037	-1.421804206	0.155083098	0.278707984
ensg00000124140.15	79.49173153	-0.427040017	0.386116141	-1.105988514	0.268731491	0.410625684
ensg00000124143.11	467.8787083	-0.098602043	0.23012275	-0.428475859	0.668304705	0.772250267
ensg00000124145.6	24748.35017	0.311637871	0.064457022	4.834816481	1.33E-06	5.24E-05
ensg00000124151.19	2674.956476	0.752483709	0.33804974	2.22595559	0.026017156	0.087631865
ensg00000124155.19	2967.61844	0.061871475	0.22852063	0.270747877	0.786584951	0.857704397
ensg00000124159.17	28.93461166	-0.753752243	0.526500334	-1.431627283	0.152250517	0.275072022
ensg00000124160.12	1557.923314	0.380201913	0.102860113	3.696300737	0.000218764	0.003476613
ensg00000124164.16	2504.67258	-0.096145266	0.116782632	-0.823283942	0.410346543	0.553955295
ensg00000124171.9	116.1832165	0.069539671	0.323793507	0.214765491	0.82995016	0.887181177
ensg00000124172.10	4240.654873	0.138565641	0.115043956	1.204458243	0.228412512	0.367177615
ensg00000124177.16	2098.65567	0.002612936	0.150942857	0.017310762	0.9861887	0.99044821
ensg00000124181.15	6295.943958	-0.314403494	0.108179112	-2.90632348	0.003657032	0.026087351
ensg00000124191.18	1277.553348	-0.164813355	0.215723676	-0.764002164	0.444865953	0.586283518
ensg00000124193.16	972.209616	-0.162745814	0.211695826	-0.768771956	0.4420287	0.583530716
ensg00000124198.10	1053.14118	0.167364721	0.223946905	0.747341075	0.454857704	0.595072946
ensg00000124201.15	4055.77963	-0.172642036	0.095007362	-1.817143766	0.069195103	0.162411941
ensg00000124207.17	1801.679253	0.549781952	0.370133958	1.485359396	0.137448646	0.256800726
ensg00000124209.4	932.3584591	0.447892145	0.193637617	2.313043053	0.020720272	0.076310064
ensg00000124212.6	35.97050183	-0.485085808	0.425814835	-1.13919424	0.254622148	0.395680847
ensg00000124214.21	7019.754664	0.230870798	0.065052181	3.549009344	0.000386683	0.005372224
ensg00000124215.17	22.5362195	-0.196394366	0.394231882	-0.49816967	0.618364458	0.732094789
ensg00000124216.4	101.0452157	-0.460169478	0.302328951	-1.522082081	0.127988515	0.245245017
ensg00000124217.5	887.4677544	-0.231633646	0.123371614	-1.877527893	0.060445778	0.148443273
ensg00000124222.23	4932.718615	-0.127412496	0.084521511	-1.507456438	0.131693702	0.250004086
ensg00000124225.16	5889.262002	-0.625279094	0.261493903	-2.391180389	0.016794299	0.066544586
ensg00000124226.11	2856.78334	0.250134352	0.094251016	2.65391676	0.007956345	0.042331399
ensg00000124227.6	20.60074945	0.105000614	0.485308509	0.216358486	0.828708323	0.886211079
ensg00000124228.15	3942.118684	0.123657846	0.061354654	2.015459919	0.043856482	0.121351526
ensg00000124243.19	874.0953885	-0.181062501	0.243205117	-0.744484753	0.456583262	0.596506117
ensg00000124251.11	33.31849796	-0.218079278	0.460089078	-0.4739936	0.635504471	0.745969741
ensg00000124256.15	18.71208011	-2.263159338	0.55106102	-4.1069124	4.01E-05	0.000898626
ensg00000124257.7	80.87079331	-0.70444816	0.4474753	-1.574272726	0.115424412	0.228709099
ensg00000124260.12	9.721009148	0.080971875	0.794820568	0.101874408	0.918856363	
ensg00000124275.15	152.5802433	1.62202564	1.596327126	1.016098526	0.309582471	0.454668391
ensg00000124299.16	956.2934584	-0.055900902	0.215248392	-0.259704158	0.795091985	0.862933932
ensg00000124313.19	546.9000448	-0.437096005	0.245175833	-1.782785848	0.07462117	0.170581061
ensg00000124343.14	4.647950112	1.008785808	1.229586021	0.820427193	0.411972619	
ensg00000124356.17	1194.624599	0.51254347	0.207201482	2.473647699	0.013374151	0.057796217
ensg00000124357.13	459.767775	-0.045348209	0.212093865	-0.213811981	0.830693682	0.887723387
ensg00000124370.11	32.48726443	0.568658899	0.608462962	0.934582604	0.350003448	0.495878749
ensg00000124374.9	199.5500997	0.54506321	0.352014261	1.548412294	0.121523063	0.236967291
ensg00000124380.11	38.38617742	0.653621161	0.38329154	1.705284603	0.088141358	0.189641918
ensg00000124383.11	193.0217704	0.957481884	0.463356737	2.066403285	0.038790416	0.112726471
ensg00000124422.12	10381.50352	-0.055640942	0.126047801	-0.441427315	0.658903671	0.764680519
ensg00000124429.18	62.0584567	0.246201545	0.39114273	0.6294417	0.529059925	0.659968023
ensg00000124440.16	18.14978409	0.041595855	0.592369427	0.070219449	0.944018995	0.96412851
ensg00000124444.16	395.2898536	-0.291521082	0.259368997	-1.123962717	0.261028843	0.402100917
ensg00000124459.12	113.77849	1.18383051	0.538264836	2.199345805	0.027853343	0.091107653
ensg00000124466.9	816.3723123	-0.476526893	0.181536637	-2.624962658	0.008665847	0.044604713
ensg00000124469.12	10.27382355	-0.037818494	0.785874227	-0.048122833	0.961618349	
ensg00000124486.15	1076.568222	0.34140832	0.354244497	0.96376464	0.335163938	0.481076764
ensg00000124496.13	2628.680989	-0.368723975	0.124673003	-2.957528637	0.003101159	0.023487295
ensg00000124507.11	55.40084534	-0.846346874	0.328846225	-2.573685846	0.010062159	0.048737429
ensg00000124508.17	295.0482473	-0.086057379	0.167025046	-0.515236374	0.606387854	0.722887625
ensg00000124523.17	409.7356952	-0.294384477	0.184908065	-1.592058611	0.111371536	0.223139421
ensg00000124532.15	295.3513959	0.554881545	0.372099971	1.491216308	0.135904713	0.255066705
ensg00000124535.16	2447.689704	0.099912769	0.109015815	0.916497934	0.359405791	0.504081495
ensg00000124541.7	992.5872802	0.032200065	0.132213326	0.24354629	0.80758223	0.871423502
ensg00000124562.10	2365.778276	-0.060924415	0.1814558	-0.33575347	0.737056781	0.823234231
ensg00000124570.21	1258.006842	0.327108746	0.163566718	1.999849052	0.045516566	0.124428192
ensg00000124571.18	1655.567901	0.912760344	0.34913156	2.614373634	0.008939122	0.045353084
ensg00000124574.15	824.3643868	-0.19562555	0.253813248	-0.770746019	0.440857489	0.582506745
ensg00000124575.7	20.51363989	-1.509950124	0.482111613	-3.131951362	0.001736486	0.015678059
ensg00000124587.14	540.8542037	-0.615575829	0.218348019	-2.819241651	0.004813726	0.031164038
ensg00000124588.22	712.5752003	0.387538825	0.108070567	3.585979372	0.000335816	0.004811782
ensg00000124596.17	142.510678	0.876818892	0.507345899	1.728246733	0.083943999	0.184082355
ensg00000124602.11	52.09200964	-0.889243986	0.387131115	-2.297009853	0.021618208	0.077966728
